Trial No;Subject ID;Reaction Time;Block No;Stimulus Number;Parity;Correct Response;Actual Response;Response Time
1;172;0,8714288;1;6;Even;Right;Right;0,8714288
2;172;0,9040396;1;1;Odd;Left;Left;0,9040396
3;172;0,9342466;1;3;Odd;Left;Left;0,9342466
4;172;0,9718254;1;4;Even;Right;Right;0,9718254
5;172;2,299334;1;7;Odd;Left;Left;2,299334
6;172;0,9155633;1;9;Odd;Left;Left;0,9155633
7;172;0,9980002;1;8;Even;Right;Right;0,9980002
8;172;1,095701;1;2;Even;Right;Left;1,095701
10;172;2,298613;1;2;Even;Right;Right;2,298613
11;172;1,08378;1;7;Odd;Left;Left;1,08378
12;172;0,9720746;1;1;Odd;Left;Left;0,9720746
13;172;2,815221;1;4;Even;Right;Right;2,815221
14;172;0,9611552;1;9;Odd;Left;Left;0,9611552
15;172;0,98408;1;6;Even;Right;Right;0,98408
16;172;0,838;1;3;Odd;Left;Left;0,838
17;172;0,9286659;1;8;Even;Right;Right;0,9286659

